ID_CLIENTE,CANAL,PRECIO_ASIGNADO,ZONA,CLAS_VENTA,TIPO_FACT
4427,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4428,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4429,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4430,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4431,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4432,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4433,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4434,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4435,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4436,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4437,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4438,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4439,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4440,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4441,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4442,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4443,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4444,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4445,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4446,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4447,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4448,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4449,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4450,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4451,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4452,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4453,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4454,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4455,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4456,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4457,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4458,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4459,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4460,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4461,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4462,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4463,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4464,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4465,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4466,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4467,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4468,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4469,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4470,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4471,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4472,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4473,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4474,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4475,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4476,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4477,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4478,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4479,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4480,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4481,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4482,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4483,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4484,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4485,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4486,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4487,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4488,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4489,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4490,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4491,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4492,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4493,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4494,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4495,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4496,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4497,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4498,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4499,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4500,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4501,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4502,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4503,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4504,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4505,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4506,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4507,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4508,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4509,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4510,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4511,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4512,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4513,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4514,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4515,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4516,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4517,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4518,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4519,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4520,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4521,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4522,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4523,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4524,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4525,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4526,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4527,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4528,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4529,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4530,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4531,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4532,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4533,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4534,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4535,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4536,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4537,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4538,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4539,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4540,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4541,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4542,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4543,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4544,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4545,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4546,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4547,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4548,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4549,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4550,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4551,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4552,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4553,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4554,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4555,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4556,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4557,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4558,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4559,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4560,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4561,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4562,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4563,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4564,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4565,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4566,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4567,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4568,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4569,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4570,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4571,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4572,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4573,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4574,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4575,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4576,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4577,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4578,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4579,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4580,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4581,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4582,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4583,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4584,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4585,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4586,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4587,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4588,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4589,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4590,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4591,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4592,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4593,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4594,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4595,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4596,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4597,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4598,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4599,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4600,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4601,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4602,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4603,DETALLE,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4604,MAYORISTAS,DETALLE +5%,RURAL,A- MAS 10000,CONTADO
4605,MAYORISTAS,DETALLE +5%,RURAL,A- MAS 10000,CONTADO
4606,MAYORISTAS,DETALLE +5%,RURAL,A- MAS 10000,CONTADO
4607,MAYORISTAS,DETALLE +5%,RURAL,A- MAS 10000,CONTADO
4608,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4609,MAYORISTAS,DETALLE +3%,RURAL,A- MAS 10000,CREDITO
4610,MAYORISTAS,DETALLE +5%,RURAL,B- 50001-10000,CREDITO
4611,MAYORISTAS,DETALLE + 2%,RURAL,A- MAS 10000,CONTADO
4612,MAYORISTAS,MAYORISTA,RURAL,B- 50001-10000,CREDITO
4613,MAYORISTAS,DETALLE +1%,SEMI-URBANO,C- 2501-5000,CONTADO
4614,MAYORISTAS,DETALLE +5%,RURAL,C- 2501-5000,CREDITO
4615,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4616,MAYORISTAS,MAYORISTA,SEMI-URBANO,A- MAS 10000,CREDITO
4617,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4618,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4619,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4620,MAYORISTAS,DETALLE +5%,RURAL,B- 50001-10000,CREDITO
4621,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4622,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4623,MAYORISTAS,DETALLE + 2%,RURAL,A- MAS 10000,CONTADO
4624,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4625,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4626,MAYORISTAS,DETALLE + 2%,RURAL,A- MAS 10000,CREDITO
4627,MAYORISTAS,DETALLE +3%,RURAL,B- 50001-10000,CREDITO
4628,MAYORISTAS,DETALLE +3%,RURAL,A- MAS 10000,CREDITO
4629,MAYORISTAS,DETALLE + 2%,RURAL,B- 50001-10000,CREDITO
4630,MAYORISTAS,DETALLE +3%,RURAL,B- 50001-10000,CONTADO
4631,MAYORISTAS,DETALLE +3%,RURAL,D- 0 - 2500,CONTADO
4632,MAYORISTAS,DETALLE +1%,SEMI-URBANO,A- MAS 10000,CONTADO
4633,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4634,MAYORISTAS,DETALLE +3%,RURAL,A- MAS 10000,CONTADO
4635,MAYORISTAS,DETALLE +3%,RURAL,A- MAS 10000,CREDITO
4636,MAYORISTAS,DETALLE +5%,RURAL,A- MAS 10000,CREDITO
4637,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4638,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4639,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4640,MAYORISTAS,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
4641,MAYORISTAS,MAYORISTA,RURAL,B- 50001-10000,CREDITO
4642,MAYORISTAS,DETALLE +3%,RURAL,A- MAS 10000,CREDITO
4643,MAYORISTAS,MAYORISTA,URBANO,A- MAS 10000,CREDITO
4644,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4645,MAYORISTAS,MAYORISTA +2%,RURAL,A- MAS 10000,CREDITO
4646,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4647,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CONTADO
4648,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4649,MAYORISTAS,DETALLE +1%,SEMI-URBANO,B- 50001-10000,CONTADO
4650,MAYORISTAS,DETALLE + 2%,RURAL,B- 50001-10000,CREDITO
4651,MAYORISTAS,DETALLE + 2%,RURAL,A- MAS 10000,CONTADO
4652,MAYORISTAS,MAYORISTA,SEMI-URBANO,A- MAS 10000,CREDITO
4653,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4654,MAYORISTAS,DETALLE +1%,SEMI-URBANO,A- MAS 10000,CREDITO
4655,MAYORISTAS,DETALLE +1%,SEMI-URBANO,C- 2501-5000,CONTADO
4656,MAYORISTAS,DETALLE + 2%,RURAL,A- MAS 10000,CREDITO
4657,MAYORISTAS,MAYORISTA,SEMI-URBANO,A- MAS 10000,CREDITO
4658,MAYORISTAS,DETALLE +1%,SEMI-URBANO,A- MAS 10000,CONTADO
4659,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4660,MAYORISTAS,MAYORISTA,URBANO,A- MAS 10000,CREDITO
4661,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4662,MAYORISTAS,DETALLE +1%,SEMI-URBANO,A- MAS 10000,CREDITO
4663,MAYORISTAS,DETALLE + 2%,RURAL,A- MAS 10000,CREDITO
4664,MAYORISTAS,DETALLE + 2%,RURAL,B- 50001-10000,CREDITO
4665,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4666,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4667,MAYORISTAS,MAYORISTA,SEMI-URBANO,A- MAS 10000,CREDITO
4668,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CONTADO
4669,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4670,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4671,MAYORISTAS,DETALLE +3%,RURAL,A- MAS 10000,CONTADO
4672,MAYORISTAS,DETALLE +3%,RURAL,A- MAS 10000,CREDITO
4673,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4674,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4675,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4676,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4677,MAYORISTAS,MAYORISTA +3%,RURAL,A- MAS 10000,CREDITO
4678,MAYORISTAS,MAYORISTA,SEMI-URBANO,A- MAS 10000,CREDITO
4679,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4680,MAYORISTAS,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
4681,MAYORISTAS,MAYORISTA,SEMI-URBANO,A- MAS 10000,CREDITO
4682,MAYORISTAS,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4683,MAYORISTAS,DETALLE + 2%,RURAL,A- MAS 10000,CONTADO
4684,MAYORISTAS,MAYORISTA,RURAL,B- 50001-10000,CREDITO
4685,MAYORISTAS,DETALLE +5%,RURAL,A- MAS 10000,CONTADO
4686,MAYORISTAS,MAYORISTA +2%,RURAL,A- MAS 10000,CREDITO
4687,MAYORISTAS,MAYORISTA +3%,RURAL,D- 0 - 2500,CONTADO
4688,TIENDAS,DETALLE +1%,SEMI-URBANO,D- 0 - 2500,CREDITO
4689,TIENDAS,DETALLE +1%,SEMI-URBANO,D- 0 - 2500,CREDITO
4690,PUESTO DE MERCADO,MAYORISTA,SEMI-URBANO,C- 2501-5000,CONTADO
4691,TIENDAS,DETALLE +1%,SEMI-URBANO,D- 0 - 2500,CONTADO
4692,TIENDAS,DETALLE +1%,SEMI-URBANO,C- 2501-5000,CREDITO
4693,FARMACIAS,DETALLE +1%,SEMI-URBANO,C- 2501-5000,CONTADO
4694,TIENDAS,DETALLE +1%,SEMI-URBANO,C- 2501-5000,CONTADO
4695,TIENDAS,DETALLE +1%,SEMI-URBANO,C- 2501-5000,CONTADO
4696,TIENDAS,DETALLE +1%,SEMI-URBANO,D- 0 - 2500,CONTADO
4697,SUPERMERCADOS,MAYORISTA,URBANO,A- MAS 10000,CREDITO
4698,FARMACIAS,DETALLE +1%,SEMI-URBANO,C- 2501-5000,CREDITO
4699,TIENDAS,DETALLE +1%,SEMI-URBANO,D- 0 - 2500,CONTADO
4700,TIENDAS,DETALLE +1%,SEMI-URBANO,D- 0 - 2500,CONTADO
4701,TIENDAS,DETALLE +1%,SEMI-URBANO,D- 0 - 2500,CONTADO
4702,TIENDAS,DETALLE +1%,SEMI-URBANO,C- 2501-5000,CONTADO
4703,TIENDAS,DETALLE +1%,SEMI-URBANO,C- 2501-5000,CONTADO
4704,TIENDAS,DETALLE +1%,SEMI-URBANO,D- 0 - 2500,CONTADO
4705,FARMACIAS,DETALLE + 2%,URBANO,C- 2501-5000,CONTADO
4706,SUPERMERCADOS,MAYORISTA,URBANO,A- MAS 10000,CREDITO
4707,SUPERMERCADOS,DETALLE +3%,RURAL,B- 50001-10000,CREDITO
4708,FARMACIAS,DETALLE +3%,RURAL,D- 0 - 2500,CONTADO
4709,SEMI-MAYORISTA,DETALLE + 2%,RURAL,D- 0 - 2500,CREDITO
4710,TIENDAS,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
4711,FARMACIAS,DETALLE +3%,RURAL,D- 0 - 2500,CONTADO
4712,TIENDAS,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
4713,INSTITUCIONAL,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
4714,FARMACIAS,DETALLE + 2%,RURAL,C- 2501-5000,CREDITO
4715,FARMACIAS,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
4716,INSTITUCIONAL,DETALLE + 2%,RURAL,A- MAS 10000,CREDITO
4717,INSTITUCIONAL,DETALLE + 2%,RURAL,C- 2501-5000,CREDITO
4718,PUESTO DE MERCADO,DETALLE + 2%,RURAL,C- 2501-5000,CREDITO
4719,PUESTO DE MERCADO,DETALLE +3%,RURAL,D- 0 - 2500,CONTADO
4720,TIENDAS,DETALLE +3%,RURAL,D- 0 - 2500,CONTADO
4721,AGROSERVICIO,DETALLE + 2%,RURAL,B- 50001-10000,CONTADO
4722,INSTITUCIONAL,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4723,SUPERMERCADOS,MAYORISTA,RURAL,C- 2501-5000,CONTADO
4724,FARMACIAS,DETALLE + 2%,RURAL,C- 2501-5000,CONTADO
4725,TIENDAS,DETALLE + 2%,RURAL,D- 0 - 2500,CREDITO
4726,TIENDAS,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4727,PUESTO DE MERCADO,DETALLE + 2%,RURAL,B- 50001-10000,CREDITO
4728,FARMACIAS,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
4729,FARMACIAS,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4730,FARMACIAS,DETALLE +3%,RURAL,A- MAS 10000,CREDITO
4731,FARMACIAS,DETALLE + 2%,RURAL,C- 2501-5000,CONTADO
4732,FARMACIAS,DETALLE + 2%,RURAL,C- 2501-5000,CONTADO
4733,FARMACIAS,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4734,FARMACIAS,DETALLE + 2%,RURAL,B- 50001-10000,CONTADO
4735,FARMACIAS,DETALLE + 2%,RURAL,C- 2501-5000,CONTADO
4736,FARMACIAS,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
4737,PUESTO DE MERCADO,DETALLE + 2%,RURAL,A- MAS 10000,CONTADO
4738,TIENDAS,DETALLE + 2%,RURAL,C- 2501-5000,CONTADO
4739,PUESTO DE MERCADO,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4740,SUPERMERCADOS,DETALLE +3%,RURAL,A- MAS 10000,CONTADO
4741,FARMACIAS,DETALLE + 2%,RURAL,C- 2501-5000,CREDITO
4742,TIENDAS,DETALLE +3%,RURAL,D- 0 - 2500,CONTADO
4743,TIENDAS,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
4744,SUPERMERCADOS,DETALLE +5%,RURAL,A- MAS 10000,CREDITO
4745,PUESTO DE MERCADO,DETALLE + 2%,RURAL,D- 0 - 2500,CREDITO
4746,TIENDAS,DETALLE +3%,RURAL,C- 2501-5000,CONTADO
4747,SEMI-MAYORISTA,DETALLE + 2%,RURAL,B- 50001-10000,CREDITO
4748,FARMACIAS,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
4749,TIENDAS,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4750,TIENDAS,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4751,FARMACIAS,DETALLE + 2%,RURAL,B- 50001-10000,CONTADO
4752,FARMACIAS,DETALLE +3%,RURAL,B- 50001-10000,CONTADO
4753,TIENDAS,DETALLE +3%,RURAL,D- 0 - 2500,CONTADO
4754,FARMACIAS,DETALLE + 2%,RURAL,C- 2501-5000,CONTADO
4755,SEMI-MAYORISTA,DETALLE + 2%,RURAL,A- MAS 10000,CREDITO
4756,FARMACIAS,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
4757,TIENDAS,DETALLE + 2%,RURAL,D- 0 - 2500,CREDITO
4758,FARMACIAS,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
4759,FARMACIAS,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4760,SEMI-MAYORISTA,MAYORISTA,RURAL,A- MAS 10000,CREDITO
4761,TIENDAS,DETALLE +3%,RURAL,D- 0 - 2500,CONTADO
4762,FARMACIAS,DETALLE +3%,RURAL,A- MAS 10000,CREDITO
4763,FARMACIAS,DETALLE + 2%,RURAL,C- 2501-5000,CREDITO
4764,TIENDAS,DETALLE + 2%,RURAL,D- 0 - 2500,CONTADO
4765,TIENDAS,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
4766,FARMACIAS,DETALLE +3%,RURAL,B- 50001-10000,CONTADO
